CLARK_Y_AIRFOIL (corde unitaire, incidence nulle)
    1.000000    0.000599
    0.999753    0.000666
    0.999013    0.000866
    0.997781    0.001194
    0.996057    0.001642
    0.993844    0.002203
    0.991144    0.002867
    0.987958    0.003629
    0.984292    0.004483
    0.980147    0.005428
    0.975528    0.006466
    0.970440    0.007599
    0.964888    0.008834
    0.958877    0.010176
    0.952414    0.011630
    0.945503    0.013197
    0.938153    0.014877
    0.930371    0.016663
    0.922164    0.018548
    0.913540    0.020518
    0.904508    0.022561
    0.895078    0.024660
    0.885257    0.026804
    0.875056    0.028981
    0.864484    0.031183
    0.853553    0.033407
    0.842274    0.035652
    0.830656    0.037921
    0.818712    0.040217
    0.806454    0.042544
    0.793893    0.044904
    0.781042    0.047295
    0.767913    0.049714
    0.754521    0.052150
    0.740877    0.054592
    0.726995    0.057024
    0.712890    0.059430
    0.698574    0.061794
    0.684062    0.064101
    0.669369    0.066340
    0.654508    0.068506
    0.639496    0.070593
    0.624345    0.072604
    0.609072    0.074540
    0.593691    0.076404
    0.578217    0.078198
    0.562667    0.079922
    0.547054    0.081570
    0.531395    0.083134
    0.515705    0.084601
    0.500000    0.085957
    0.484295    0.087184
    0.468605    0.088267
    0.452946    0.089194
    0.437333    0.089958
    0.421783    0.090557
    0.406309    0.090997
    0.390928    0.091288
    0.375655    0.091445
    0.360504    0.091485
    0.345492    0.091424
    0.330631    0.091273
    0.315938    0.091040
    0.301426    0.090723
    0.287110    0.090311
    0.273005    0.089790
    0.259123    0.089135
    0.245479    0.088324
    0.232087    0.087331
    0.218958    0.086137
    0.206107    0.084729
    0.193546    0.083103
    0.181288    0.081265
    0.169344    0.079233
    0.157726    0.077028
    0.146447    0.074681
    0.135516    0.072220
    0.124944    0.069671
    0.114743    0.067054
    0.104922    0.064380
    0.095492    0.061649
    0.086460    0.058851
    0.077836    0.055970
    0.069629    0.052983
    0.061847    0.049871
    0.054497    0.046619
    0.047586    0.043221
    0.041123    0.039686
    0.035112    0.036039
    0.029560    0.032319
    0.024472    0.028578
    0.019853    0.024877
    0.015708    0.021281
    0.012042    0.017847
    0.008856    0.014626
    0.006156    0.011649
    0.003943    0.008927
    0.002219    0.006446
    0.000987    0.004171
    0.000247    0.002046
    0.000000    0.000000
    0.000247   -0.002772
    0.000987   -0.005495
    0.002219   -0.008121
    0.003943   -0.010612
    0.006156   -0.012935
    0.008856   -0.015067
    0.012042   -0.016997
    0.015708   -0.018723
    0.019853   -0.020253
    0.024472   -0.021602
    0.029560   -0.022790
    0.035112   -0.023839
    0.041123   -0.024772
    0.047586   -0.025609
    0.054497   -0.026367
    0.061847   -0.027059
    0.069629   -0.027691
    0.077836   -0.028266
    0.086460   -0.028782
    0.095492   -0.029234
    0.104922   -0.029617
    0.114743   -0.029923
    0.124944   -0.030147
    0.135516   -0.030287
    0.146447   -0.030341
    0.157726   -0.030311
    0.169344   -0.030201
    0.181288   -0.030018
    0.193546   -0.029769
    0.206107   -0.029462
    0.218958   -0.029106
    0.232087   -0.028709
    0.245479   -0.028278
    0.259123   -0.027818
    0.273005   -0.027333
    0.287110   -0.026828
    0.301426   -0.026306
    0.315938   -0.025768
    0.330631   -0.025218
    0.345492   -0.024658
    0.360504   -0.024091
    0.375655   -0.023519
    0.390928   -0.022945
    0.406309   -0.022371
    0.421783   -0.021798
    0.437333   -0.021228
    0.452946   -0.020661
    0.468605   -0.020096
    0.484295   -0.019532
    0.500000   -0.018969
    0.515705   -0.018404
    0.531395   -0.017836
    0.547054   -0.017265
    0.562667   -0.016690
    0.578217   -0.016113
    0.593691   -0.015536
    0.609072   -0.014959
    0.624345   -0.014386
    0.639496   -0.013819
    0.654508   -0.013261
    0.669369   -0.012712
    0.684062   -0.012175
    0.698574   -0.011649
    0.712890   -0.011133
    0.726995   -0.010627
    0.740877   -0.010128
    0.754521   -0.009636
    0.767913   -0.009150
    0.781042   -0.008669
    0.793893   -0.008194
    0.806454   -0.007725
    0.818712   -0.007264
    0.830656   -0.006813
    0.842274   -0.006375
    0.853553   -0.005952
    0.864484   -0.005546
    0.875056   -0.005158
    0.885257   -0.004788
    0.895078   -0.004437
    0.904508   -0.004102
    0.913540   -0.003784
    0.922164   -0.003479
    0.930371   -0.003187
    0.938153   -0.002906
    0.945503   -0.002636
    0.952414   -0.002377
    0.958877   -0.002131
    0.964888   -0.001898
    0.970440   -0.001680
    0.975528   -0.001480
    0.980147   -0.001300
    0.984292   -0.001141
    0.987958   -0.001004
    0.991144   -0.000889
    0.993844   -0.000795
    0.996057   -0.000721
    0.997781   -0.000666
    0.999013   -0.000628
    0.999753   -0.000606
    1.000000   -0.000599
